,Unnamed: 0.1,Unnamed: 0,index,road,km,type,name,length,condition,lat,lon,model_type,geometry,FLOODCAT,CycloonCat
160,160,160,159,N1,189.58,Box Culvert,ISAMATI BOX CULVERT,19.2,C,22.7138727382812,91.6082352218749,bridge,POINT (91.6082352218749 22.7138727382812),5,2
161,161,161,160,N1,191.107,Box Culvert,DUKHIN UTHPAR BOX CULVERT,19.2,A,22.701816503937,91.6149734608923,bridge,POINT (91.6149734608923 22.701816503937),5,2
162,162,162,161,N1,192.408,Box Culvert,VANGGARPOL BOX CULVERT,4.2,A,22.6912517148148,91.6201690574074,bridge,POINT (91.6201690574074 22.6912517148148),5,2
163,163,163,162,N1,192.95,Box Culvert,BORO KAMALDA BOX CULVERT,3.2,A,22.6868697647058,91.6220385823529,bridge,POINT (91.6220385823529 22.6868697647058),5,2
164,164,164,163,N1,194.149,Box Culvert,TARAT BOX CULVERT,6.0,A,22.6769772991044,91.6268169453731,bridge,POINT (91.6268169453731 22.6769772991044),5,2
165,165,165,164,N1,194.998,Box Culvert,Tarial Bazar Culvert,3.0,A,22.6699594391304,91.6293531695652,bridge,POINT (91.6293531695652 22.6699594391304),5,2
166,166,166,165,N1,195.501,Box Culvert,MIRJA PUR (3 BOX CULVERT,3.0,A,22.6657838981081,91.6311293581081,bridge,POINT (91.6311293581081 22.6657838981081),5,2
167,167,167,166,N1,196.038,Box Culvert,SATU DURUAR HAT BOX CULVERT,3.0,A,22.6615956814814,91.6335257425926,bridge,POINT (91.6335257425926 22.6615956814814),5,2
168,168,168,167,N1,196.925,Box Culvert,RONA SORA CULVERT,3.1,A,22.6547124294117,91.6379261764705,bridge,POINT (91.6379261764705 22.6547124294117),5,2
169,169,169,168,N1,197.39,Box Culvert,NUNA CHARA BOX CULVERT,4.6,A,22.6510709547445,91.6400341194647,bridge,POINT (91.6400341194647 22.6510709547445),5,2
170,170,170,169,N1,197.846,Box Culvert,BOTTOL BOX CULVERT,12.4,A,22.6474561112311,91.6419171170626,bridge,POINT (91.6419171170626 22.6474561112311),5,2
171,171,171,170,N1,199.279,Box Culvert,KACHAI PATH BOX CULVERT,3.0,A,22.636096590965,91.648209240657,bridge,POINT (91.648209240657 22.636096590965),5,2
172,172,172,171,N1,199.502,Box Culvert,KACHAI POTTI BOX CULVERT,3.0,A,22.6343285718685,91.6492077265913,bridge,POINT (91.6492077265913 22.6343285718685),5,2
173,173,173,172,N1,200.277,Box Culvert,EGOL PUR BOX CULVERT,3.0,A,22.6281666352941,91.6527578258312,bridge,POINT (91.6527578258312 22.6281666352941),5,2
174,174,174,173,N1,200.575,Box Culvert,UTTOR SITAKONDO BAZAR BOX CULVERT,6.1,B,22.6258323373493,91.6541857554217,bridge,POINT (91.6541857554217 22.6258323373493),5,2
175,175,175,174,N1,200.918,Slab Culvert,SITAKUNDA SLAB,3.0,A,22.6230461711711,91.6554672531531,bridge,POINT (91.6554672531531 22.6230461711711),5,2
176,176,176,175,N1,201.52,Box Culvert,MOHADAB PUR BOX CULVERT,3.0,A,22.6177563490118,91.6580589438735,bridge,POINT (91.6580589438735 22.6177563490118),5,2
177,177,177,176,N1,201.999,Slab Culvert,PURBOMOHADAB PUR SLAB CULVERT(L,4.6,A,22.6149899686274,91.6602670503268,bridge,POINT (91.6602670503268 22.6149899686274),5,2
178,178,178,177,N1,201.999,Box Culvert,DULAHAJRA(R,4.6,A,22.6149899686274,91.6602670503268,bridge,POINT (91.6602670503268 22.6149899686274),5,2
179,179,179,178,N1,202.435,Box Culvert,MADICAL MORE CULVERT,3.0,A,22.6117556741935,91.6625686731182,bridge,POINT (91.6625686731182 22.6117556741935),5,2
180,180,180,179,N1,203.457,Box Culvert,DOKHIN MOHADEB PUR BOX CULVERT,2.95,A,22.6038394411764,91.6673745588235,bridge,POINT (91.6673745588235 22.6038394411764),5,2
181,181,181,180,N1,203.651,Box Culvert,KALIAVA BOX CULVERT,4.5,B,22.6023506949579,91.6683367336134,bridge,POINT (91.6683367336134 22.6023506949579),5,2
182,182,182,181,N1,204.342,Box Culvert,SKM BOX CULVERT(1,9.3,B,22.5971665766519,91.671819207489,bridge,POINT (91.671819207489 22.5971665766519),5,2
183,183,183,182,N1,204.765,Box Culvert,HATILOTA BOX CULVERT,4.5,A,22.5938881803921,91.6738889367647,bridge,POINT (91.6738889367647 22.5938881803921),5,2
184,184,184,183,N1,205.615,RCC Girder Bridge,BAROCONDO BRIDGE,22.25,C,22.5870350167767,91.6770444686922,bridge,POINT (91.6770444686922 22.5870350167767),5,2
185,185,185,184,N1,206.3,Box Culvert,BAROGINDO CULVERT,2.5,A,22.5815086746355,91.6795390413994,bridge,POINT (91.6795390413994 22.5815086746355),5,2
186,186,186,185,N1,206.866,Box Culvert,BARO-CUNDHOW BOX CULVERT,10.2,A,22.5767930229508,91.68162274153,bridge,POINT (91.68162274153 22.5767930229508),5,2
187,187,187,186,N1,207.64,Box Culvert,PHPMORE BON CULVERT,3.0,A,22.5702905930578,91.6840096656198,bridge,POINT (91.6840096656198 22.5702905930578),5,2
188,188,188,187,N1,207.913,Box Culvert,CHARA KANDI BOX CULVERT,8.2,A,22.5679968064462,91.6846866604958,bridge,POINT (91.6846866604958 22.5679968064462),5,2
189,189,189,188,N1,208.1,Box Culvert,R. R TEXTAIL BOX CULVERT,4.5,A,22.5664212916363,91.6851826636363,bridge,POINT (91.6851826636363 22.5664212916363),5,2
190,190,190,189,N1,209.024,Box Culvert,OHIDPUR BOX CULVERT,4.1,A,22.5585210862619,91.687506242492,bridge,POINT (91.687506242492 22.5585210862619),5,2
191,191,191,190,N1,209.514,RCC Girder Bridge,BARSH BARIA BRIDGE,21.6,B,22.5543319776357,91.6887963149094,bridge,POINT (91.6887963149094 22.5543319776357),5,2
192,192,192,191,N1,210.476,Box Culvert,SOUTH BALSH KHALI BOX CULVERT,3.0,A,22.5467727210909,91.6926260603636,bridge,POINT (91.6926260603636 22.5467727210909),5,2
193,193,193,192,N1,210.776,Box Culvert,DOKHIN BASH-KHALI BOX CULVERT,5.2,A,22.5444897756363,91.6941310785454,bridge,POINT (91.6941310785454 22.5444897756363),5,2
194,194,194,193,N1,211.433,Box Culvert,SOTTANA MONDIR CULVERT,8.2,A,22.5390300234693,91.6965452744898,bridge,POINT (91.6965452744898 22.5390300234693),5,2
195,195,195,194,N1,212.483,Box Culvert,GULAM JUTE MILE BOX CULVERT,3.0,A,22.5303678038461,91.7004641228571,bridge,POINT (91.7004641228571 22.5303678038461),5,2
196,196,196,195,N1,213.386,Arch Masonry,KYSTELGATE ARCH,16.3,B,22.5229359167189,91.7038366163009,bridge,POINT (91.7038366163009 22.5229359167189),5,2
197,197,197,196,N1,214.807,RCC Girder Bridge,BORO KUMIRA BRIDGE,27.0,C,22.5113471164122,91.7087907889313,bridge,POINT (91.7087907889313 22.5113471164122),5,2
198,198,198,197,N1,215.467,Box Culvert,ROYL CIMINT GATE CULVETRT,4.5,A,22.5060220437735,91.7112848218867,bridge,POINT (91.7112848218867 22.5060220437735),5,2
199,199,199,198,N1,216.196,RCC Girder Bridge,GORA MARA RCC GIRDER BRIDGE,17.6,A,22.5000858335766,91.7141504905109,bridge,POINT (91.7141504905109 22.5000858335766),5,2
200,200,200,199,N1,217.377,Box Culvert,GORA MARI BOX CULVERT,3.0,B,22.4904405976324,91.7182726733934,bridge,POINT (91.7182726733934 22.4904405976324),5,2
201,201,201,200,N1,217.942,Box Culvert,BARAOWLLA BOX CULVERT,4.5,A,22.4855480068965,91.7195309517241,bridge,POINT (91.7195309517241 22.4855480068965),5,2
202,202,202,201,N1,218.441,RCC Girder Bridge,Baro Aulia,24.33,D,22.4811642144766,91.7203633632516,bridge,POINT (91.7203633632516 22.4811642144766),5,2
203,203,203,202,N1,219.427,Box Culvert,HATIBORI BOX CULVERT,6.0,A,22.4728530893544,91.7232633541336,bridge,POINT (91.7232633541336 22.4728530893544),5,2
204,204,204,203,N1,220.725,RCC Girder Bridge,Modonhat Bridge,24.32,D,22.4624386352,91.7285307,bridge,POINT (91.7285307 22.4624386352),5,2
205,205,205,204,N1,222.357,Box Culvert,KODOM RASUL BOX CULVERT,3.0,A,22.4488628503871,91.7342823894358,bridge,POINT (91.7342823894358 22.4488628503871),5,2
206,206,206,205,N1,222.687,RCC Girder Bridge,SALAKHARPAD BRIDGE,26.3,C,22.4460793332411,91.7353674287057,bridge,POINT (91.7353674287057 22.4460793332411),5,2
207,207,207,206,N1,223.743,Box Culvert,HASNA BAD BOX CULVERT,3.0,A,22.4375035216216,91.7386659473513,bridge,POINT (91.7386659473513 22.4375035216216),5,2
208,208,208,207,N1,224.053,RCC Girder Bridge,VATERIE BRIDGE,40.0,A,22.4350737918918,91.7396527192432,bridge,POINT (91.7396527192432 22.4350737918918),5,2
209,209,209,208,N1,225.702,PC Girder Bridge,DHAMAKHALI BRIDGE,35.1,B,22.4220415536,91.7480209792,bridge,POINT (91.7480209792 22.4220415536),5,2
210,210,210,209,N1,228.029,Box Culvert,VATIARI CULVERT,5.0,A,22.4030145445,91.75657411625,bridge,POINT (91.75657411625 22.4030145445),0,2
211,211,211,210,N1,228.797,Box Culvert,T. B HOSPITAL GATE BOX CULVERT,3.0,A,22.3963398830265,91.7582551580777,bridge,POINT (91.7582551580777 22.3963398830265),0,2
212,212,212,211,N1,229.203,PC Girder Bridge,GAMMON BRIDGE,18.0,A,22.3927175345622,91.7590882138248,bridge,POINT (91.7590882138248 22.3927175345622),0,2
213,213,213,212,N1,230.13,Box Culvert,PAKKA MATA BOX CULVERT,3.0,A,22.38524588272,91.76250565776,bridge,POINT (91.76250565776 22.38524588272),0,2
214,214,214,213,N1,230.921,Box Culvert,GLAXO BOX CULVERT,8.3,A,22.3797011826666,91.7670476533333,bridge,POINT (91.7670476533333 22.3797011826666),0,2
215,215,215,214,N1,231.966,Box Culvert,CORNAIL HAT BOX CULVERT,3.0,A,22.3696841276595,91.7739258709219,bridge,POINT (91.7739258709219 22.3696841276595),0,2
216,216,216,215,N1,242.016,Box Culvert,BOALIA BOX CULVERT,4.65,C,22.3599057425992,91.8522694918171,bridge,POINT (91.8522694918171 22.3599057425992),0,2
217,217,217,216,N1,242.898,RCC Girder Bridge,BAKULIA BRIDGE,14.7,B,22.3522674714754,91.852622049836,bridge,POINT (91.852622049836 22.3522674714754),0,2
218,218,218,217,N1,244.367,RCC Girder Bridge,5 No hafez bazar Bridge,39.67,C,22.3395393508599,91.8533871579852,bridge,POINT (91.8533871579852 22.3395393508599),5,2
219,219,219,218,N1,244.856,RCC Girder Bridge,Tulatuli Bridge,40.38,C,22.3357673216494,91.8538536927835,bridge,POINT (91.8538536927835 22.3357673216494),5,2
220,220,220,219,N1,244.975,RCC Girder Bridge,Rajakhali Bridge,49.31,C,22.3349153368556,91.8533979043814,bridge,POINT (91.8533979043814 22.3349153368556),5,2
221,221,221,220,N1,246.02,Truss With Timber Deck,Hajrath Sha Amanath Satu,914.0,C,22.3266451369152,91.852759390139,bridge,POINT (91.852759390139 22.3266451369152),5,2
222,222,222,221,N1,247.637,RCC Girder Bridge,SHIKALBAHA BRIDGE,11.0,C,22.3129265129032,91.856181916129,bridge,POINT (91.856181916129 22.3129265129032),5,2
223,223,223,222,N1,248.499,Box Culvert,SHIKALBAHA,15.2,C,22.306457756,91.860449028,bridge,POINT (91.860449028 22.306457756),5,3
224,224,224,223,N1,249.04,Box Culvert,SOUTH MITTACHORI,3.0,A,22.3026235524271,91.8635646970873,bridge,POINT (91.8635646970873 22.3026235524271),5,3
225,225,225,224,N1,249.348,Box Culvert,SHIKALBAHA BOX CULVERT,5.7,B,22.3002851293515,91.8652980307167,bridge,POINT (91.8652980307167 22.3002851293515),5,3
226,226,226,225,N1,249.674,Box Culvert,KADUMTOLI CULVERT,3.0,A,22.2975350260563,91.866363031514,bridge,POINT (91.866363031514 22.2975350260563),5,3
227,227,227,226,N1,250.215,Slab Culvert,ISLAMPUR CULVERT,1.5,A,22.2932366309133,91.8684360651053,bridge,POINT (91.8684360651053 22.2932366309133),5,3
228,228,228,227,N1,250.519,Box Culvert,NOLBILA CULVERT,3.0,A,22.2916421411764,91.8702911411764,bridge,POINT (91.8702911411764 22.2916421411764),5,3
229,229,229,228,N1,250.841,Box Culvert,SHIKALBAHA MORE,3.0,A,22.2926079302013,91.8730201176733,bridge,POINT (91.8730201176733 22.2926079302013),5,3
230,230,230,229,N1,251.281,Box Culvert,SHIKALBAHA BOX CULVERT,3.0,A,22.2944653526717,91.876717971374,bridge,POINT (91.876717971374 22.2944653526717),5,3
231,231,231,230,N1,251.538,PC Girder Bridge,SHIKALBAHA BRIDGE,116.5,C,22.2962698699619,91.8807528022813,bridge,POINT (91.8807528022813 22.2962698699619),5,3
232,232,232,231,N1,252.506,Box Culvert,SHANTERHAT CULVERT,3.0,B,22.2988369230769,91.8873512822898,bridge,POINT (91.8873512822898 22.2988369230769),5,3
233,233,233,232,N1,253.777,Box Culvert,SHANTERHAT BOX CULVERT,3.1,B,22.3021025781938,91.8992582823788,bridge,POINT (91.8992582823788 22.3021025781938),5,3
234,234,234,233,N1,254.333,Box Culvert,KUSUMPUR BOX CULVERT,3.0,A,22.3035365502293,91.9044227217889,bridge,POINT (91.9044227217889 22.3035365502293),5,3
235,235,235,234,N1,255.505,Box Culvert,tassi bazer(R,3.0,A,22.3083189877358,91.9142153009434,bridge,POINT (91.9142153009434 22.3083189877358),5,2
236,236,236,235,N1,255.505,Box Culvert,MUNSHA BOX CULVERT(L,10.8,B,22.3083189877358,91.9142153009434,bridge,POINT (91.9142153009434 22.3083189877358),5,2
237,237,237,236,N1,256.378,Box Culvert,MONSHA CULVERT,3.0,A,22.3137546831094,91.9203176378118,bridge,POINT (91.9203176378118 22.3137546831094),5,2
238,238,238,237,N1,256.89,Box Culvert,UTTOR SONAPUR,3.0,A,22.3157468089473,91.9243524131578,bridge,POINT (91.9243524131578 22.3157468089473),5,2
239,239,239,238,N1,257.94,Steel Beam & RCC Slab,Pirol,5.3,A,22.3137565607999,91.9339832312,bridge,POINT (91.9339832312 22.3137565607999),5,2
240,240,240,239,N1,259.795,Box Culvert,UZIRPUR HIGH SCHOOL,3.0,A,22.3084394099236,91.9483886979643,bridge,POINT (91.9483886979643 22.3084394099236),5,2
241,241,241,240,N1,262.116,PC Girder Bridge,PATIYA BRIDGE,50.8,C,22.3006016043999,91.9658457726,bridge,POINT (91.9658457726 22.3006016043999),5,2
242,242,242,241,N1,264.369,Box Culvert,PALYA BUS STATION,12.4,A,22.2911451997412,91.9833668252263,bridge,POINT (91.9833668252263 22.2911451997412),5,2
243,243,243,242,N1,265.483,PC Girder Bridge,SRIMI BRIDGE,60.5,C,22.2859320161666,91.992309198,bridge,POINT (91.992309198 22.2859320161666),5,2
244,244,244,243,N1,266.424,Box Culvert,KOMOLMUNSHE HAT BOX CULVERT,14.0,B,22.2811424692972,91.9995571696216,bridge,POINT (91.9995571696216 22.2811424692972),5,2
245,245,245,244,N1,267.818,Box Culvert,KHORNA CULVERT,3.0,A,22.2710895749999,92.00559725,bridge,POINT (92.00559725 22.2710895749999),5,2
246,246,246,245,N1,268.954,RCC Girder Bridge,KHORNA BVS STATION,14.8,C,22.2611613745967,92.0073035838709,bridge,POINT (92.0073035838709 22.2611613745967),0,2
247,247,247,246,N1,269.199,Box Culvert,AJIMPUR CUL,9.8,C,22.2590515857142,92.0081111238095,bridge,POINT (92.0081111238095 22.2590515857142),0,2
248,248,248,247,N1,269.721,Box Culvert,MOJAFFARABAD,9.2,A,22.2549374824626,92.0103021287313,bridge,POINT (92.0103021287313 22.2549374824626),0,2
249,249,249,248,N1,269.99,Box Culvert,MOJAFFORABAD BOX CULVERT,6.0,A,22.2531199613981,92.0119718729483,bridge,POINT (92.0119718729483 22.2531199613981),0,2
250,250,250,249,N1,270.642,Box Culvert,MOJAFFORABAD,9.4,A,22.2487130149162,92.0158341025875,bridge,POINT (92.0158341025875 22.2487130149162),0,2
251,251,251,250,N1,271.89,Box Culvert,ROWSONAT CUL,14.0,A,22.24038615762,92.0217918336116,bridge,POINT (92.0217918336116 22.24038615762),0,2
252,252,252,251,N1,272.356,Box Culvert,KANCHANAGAR CUL,14.0,A,22.2366345532374,92.0232647489208,bridge,POINT (92.0232647489208 22.2366345532374),0,2
253,253,253,252,N1,273.008,Steel Beam & RCC Slab,Kanchon Nagar Bridge,12.7,B,22.2314978226851,92.0249656611111,bridge,POINT (92.0249656611111 22.2314978226851),0,2
254,254,254,253,N1,273.443,Box Culvert,NORTH JOARA PAKKAR DOKAN,9.4,B,22.2260608528604,92.0264650356979,bridge,POINT (92.0264650356979 22.2260608528604),0,2
255,255,255,254,N1,273.878,Box Culvert,GASBAREA BOX CULVERT,14.0,A,22.2222719897959,92.0273785979591,bridge,POINT (92.0273785979591 22.2222719897959),0,2
256,256,256,255,N1,274.66,Box Culvert,GASBAREA COLLEGE BOX CULVERT,9.2,A,22.2155873504854,92.0290230394174,bridge,POINT (92.0290230394174 22.2155873504854),0,2
257,257,257,256,N1,275.943,RCC Girder Bridge,Mazar Point Bridge,50.8,D,22.2071026538461,92.03633246993,bridge,POINT (92.03633246993 22.2071026538461),0,2
258,258,258,257,N1,276.281,Box Culvert,KHOLGHAR CUL,9.2,B,22.2049837597806,92.0383312340036,bridge,POINT (92.0383312340036 22.2049837597806),0,2
259,259,259,258,N1,280.299,Box Culvert,NOYARHAT,12.3,B,22.1739178955307,92.0532925435754,bridge,POINT (92.0532925435754 22.1739178955307),5,2
260,260,260,259,N1,282.994,RCC Girder Bridge,Sangu Bridge,211.0,B,22.1586272806451,92.0682063096774,bridge,POINT (92.0682063096774 22.1586272806451),5,2
261,261,261,260,N1,284.134,Box Culvert,KATGOR CULVERT,9.2,A,22.1498523145631,92.0696330718446,bridge,POINT (92.0696330718446 22.1498523145631),5,2
262,262,262,261,N1,285.58,Box Culvert,MOULOVER DOKAN,12.4,A,22.1369522329341,92.0699301281437,bridge,POINT (92.0699301281437 22.1369522329341),0,2
263,263,263,262,N1,286.08,Box Culvert,PATATR PULL CULVERT,15.4,A,22.1325208428571,92.0701565366459,bridge,POINT (92.0701565366459 22.1325208428571),0,2
264,264,264,263,N1,286.378,PC Girder Bridge,PATANER PULL(BRIDGE,34.6,A,22.1299160285714,92.0706024714285,bridge,POINT (92.0706024714285 22.1299160285714),0,2
265,265,265,264,N1,286.631,RCC Girder Bridge,Noyakhalar Muk Bridge,27.9,A,22.1277338010309,92.0710012276288,bridge,POINT (92.0710012276288 22.1277338010309),0,2
266,266,266,265,N1,287.144,Box Culvert,NOYAKHALARMUK,15.4,A,22.1230775989717,92.071701048329,bridge,POINT (92.071701048329 22.1230775989717),0,2
267,267,267,266,N1,287.487,Box Culvert,NOYA KHALAR MUK (KARANIERHAT BOX CULVERT,20.4,A,22.1204875006655,92.0719705134775,bridge,POINT (92.0719705134775 22.1204875006655),0,2
268,268,268,267,N1,288.329,Box Culvert,KARANERHAT CULVERT,5.0,A,22.1133524851063,92.0726869042553,bridge,POINT (92.0726869042553 22.1133524851063),0,2
269,269,269,268,N1,289.889,Box Culvert,KARANERHAT CULVERT,7.2,A,22.09827857,92.074800422,bridge,POINT (92.074800422 22.09827857),0,2
270,270,270,269,N1,290.719,Box Culvert,KOACHIA(MADARBHI,11.2,A,22.0935775004504,92.0805047995495,bridge,POINT (92.0805047995495 22.0935775004504),0,2
271,271,271,270,N1,292.426,Box Culvert,MITADIGI ACADEMY,2.0,A,22.0840668315789,92.093196937799,bridge,POINT (92.093196937799 22.0840668315789),0,2
272,272,272,271,N1,293.134,Box Culvert,MITADIGI,12.6,A,22.080520608,92.0984855314285,bridge,POINT (92.0984855314285 22.080520608),0,2
273,273,273,272,N1,294.534,RCC Girder Bridge,Raj Ghata Bridge,30.3,B,22.0695600813559,92.1042754237288,bridge,POINT (92.1042754237288 22.0695600813559),0,2
274,274,274,273,N1,294.77,Box Culvert,THAKUR DIGI BOX CULVERT,2.0,A,22.0679099558303,92.1055530035335,bridge,POINT (92.1055530035335 22.0679099558303),0,2
275,275,275,274,N1,295.295,PC Girder Bridge,KHORIANAGAR BRIDGE,38.8,A,22.0637567157894,92.1071061094736,bridge,POINT (92.1071061094736 22.0637567157894),0,2
276,276,276,275,N1,295.625,Box Culvert,NOYA PARA BOX CULVERT,2.5,A,22.06088615,92.10773337,bridge,POINT (92.10773337 22.06088615),0,2
277,277,277,276,N1,296.135,Box Culvert,PODUA NOYA PARA BOX CULVERT,8.2,A,22.0565051155339,92.1090854592233,bridge,POINT (92.1090854592233 22.0565051155339),0,2
278,278,278,277,N1,296.647,Box Culvert,PODUA BAZAR BOX CULVERT,12.6,A,22.0519296419354,92.1090613887096,bridge,POINT (92.1090613887096 22.0519296419354),0,2
279,279,279,278,N1,297.034,Box Culvert,PODUA BAZAR BOX CULVERT,6.0,A,22.0483713234624,92.1081938519362,bridge,POINT (92.1081938519362 22.0483713234624),0,2
280,280,280,279,N1,297.569,Box Culvert,BARO AWLIA(R,13.64,A,22.0440962566176,92.1070629529411,bridge,POINT (92.1070629529411 22.0440962566176),0,2
281,281,281,280,N1,298.405,Box Culvert,TALOCKDNR PARA BOX CULVERT,2.5,A,22.0375898525773,92.1039891092783,bridge,POINT (92.1039891092783 22.0375898525773),0,2
282,282,282,281,N1,299.057,Box Culvert,AMIRABAD BOX CULVERT,2.5,A,22.031864884656,92.1041246666666,bridge,POINT (92.1041246666666 22.031864884656),0,2
283,283,283,282,N1,299.434,PC Girder Bridge,Amirabad Bridge,68.8,A,22.0287013636363,92.1034293272727,bridge,POINT (92.1034293272727 22.0287013636363),0,2
284,284,284,283,N1,299.756,Box Culvert,AMIRABAD LOHAGOR BOX CULVERT,2.0,A,22.0260045474972,92.1026967443826,bridge,POINT (92.1026967443826 22.0260045474972),0,2
285,285,285,284,N1,300.406,Box Culvert,AMIRABAD LOHAGORA BOX CULVERT,10.0,A,22.0204980278439,92.1014277681473,bridge,POINT (92.1014277681473 22.0204980278439),0,2
286,286,286,285,N1,302.237,Box Culvert,LOHAGORA L.S BOX CULVERT,3.0,A,22.0078200503225,92.0927765812903,bridge,POINT (92.0927765812903 22.0078200503225),0,2
287,287,287,286,N1,302.729,Box Culvert,DIGIRPARK BOX CULVERT,12.6,A,22.0041726139784,92.0905686346236,bridge,POINT (92.0905686346236 22.0041726139784),0,2
288,288,288,287,N1,303.237,Box Culvert,DIGIRPAR BOX CULVERT,6.2,A,22.00042964,92.0883193766666,bridge,POINT (92.0883193766666 22.00042964),0,2
289,289,289,288,N1,303.782,Box Culvert,ZADUNAGOR FILLING BOX CULVERT,3.0,A,21.9958359641681,92.0874589126142,bridge,POINT (92.0874589126142 21.9958359641681),0,2
290,290,290,289,N1,303.793,Box Culvert,ZADUNAPUR SHAPIR FILLING STATION -(2 BOX CULVERT,12.4,A,21.9957410021937,92.0874460645338,bridge,POINT (92.0874460645338 21.9957410021937),0,2
291,291,291,290,N1,304.217,PC Girder Bridge,KHASMOHAL ADUNAICR PC GIDER BRIDGE,58.8,A,21.9922334387096,92.0863582073732,bridge,POINT (92.0863582073732 21.9922334387096),0,2
292,292,292,291,N1,304.449,Box Culvert,ZADUNAGOR BUS STATION BOX CULVERT,14.2,A,21.990280244375,92.08568596625,bridge,POINT (92.08568596625 21.990280244375),0,2
293,293,293,292,N1,304.857,RCC Girder Bridge,Adunagar Bridge,22.0,B,21.9870408741379,92.0839943655172,bridge,POINT (92.0839943655172 21.9870408741379),0,2
294,294,294,293,N1,305.527,RCC Girder Bridge,Hatirpul Bridge,22.4,B,21.9819040437735,92.080773326415,bridge,POINT (92.080773326415 21.9819040437735),0,2
295,295,295,294,N1,305.794,Box Culvert,HATIAR PULL BOX CULVERT,18.7,A,21.9804623633858,92.0788716271653,bridge,POINT (92.0788716271653 21.9804623633858),0,2
296,296,296,295,N1,306.139,Box Culvert,SHIX DAR PARA BOX CULVERT,3.5,A,21.979298574269,92.0758492263157,bridge,POINT (92.0758492263157 21.979298574269),0,2
297,297,297,296,N1,307.229,Box Culvert,MUSKAMPANI PARA BOX CULVERT,2.5,A,21.9738684029498,92.0683204789577,bridge,POINT (92.0683204789577 21.9738684029498),0,2
298,298,298,297,N1,307.981,Box Culvert,AODU NAGOR (2 BOX CULVERT,1.5,A,21.9689581196808,92.0641501117021,bridge,POINT (92.0641501117021 21.9689581196808),0,2
299,299,299,298,N1,308.652,RCC Girder Bridge,Rataykul Bridge,22.4,A,21.9622138572549,92.0633168764705,bridge,POINT (92.0633168764705 21.9622138572549),5,2
